Salary,Age,Player_Efficiency_Rating,Blocks,Turnovers_Pct,Steals,Assists_Pct,Games_Started,Games_Played,Total_Rebounds,Field_Goals,Defensive_Box_Plus_Minus,Defensive_Rebound_Pct,Usage_Pct,Free-Throws
4328000,0.75,0.415873016,0.182242991,0.309633028,0.108280255,0.068062827,0.024390244,0.914634146,0.298387097,0.173543689,0.091666667,0.216,0.338129496,0.105898123
2328652,0.775,0.285714286,0.03271028,0.19266055,0.133757962,0.129144852,0.548780488,0.743902439,0.112007168,0.224514563,-0.166666667,0.084,0.345323741,0.111260054
11825000,0.6,0.361904762,0.046728972,0.28440367,0.305732484,0.261780105,0.353658537,0.902439024,0.144265233,0.391990291,-0.125,0.075,0.486810552,0.1769437
8808989,0.65,0.457142857,0.051401869,0.222477064,0.433121019,0.190226876,0.670731707,0.670731707,0.299283154,0.435679612,-0.033333333,0.162,0.525179856,0.091152815
25000,0.6,0.196825397,0.004672897,0,0.006369427,0,0,0.048780488,0.000896057,0.006067961,-0.083333333,0.023,0.20383693,0
31968,0.525,-0.558730159,0,0.573394495,0,0,0,0.036585366,0.001792115,0,-0.375,0.244,0.45323741,0
5200000,0.575,0.311111111,0.028037383,0.27293578,0.184713376,0.120418848,0.317073171,0.743902439,0.116487455,0.218446602,-0.225,0.108,0.482014388,0.09383378
25000,0.85,0.511111111,0,0.341743119,0.082802548,0.617801047,0,0.475609756,0.051075269,0.111650485,-0.175,0.103,0.472422062,0.042895442
17000000,0.6,0.387301587,0.425233645,0.405963303,0.159235669,0.104712042,0.329268293,0.987804878,0.508064516,0.21723301,0.166666667,0.256,0.316546763,0.167560322
29512900,0.675,0.720634921,0.107476636,0.25,0.369426752,0.427574171,0.743902439,0.743902439,0.444444444,0.58131068,0.108333333,0.202,0.67146283,0.428954424
7000000,0.7,0.93968254,0.056074766,0.137614679,0.038216561,0.092495637,0,0.426829268,0.116487455,0.087378641,-0.075,0.325,0.606714628,0.063002681
1524305,0.8,0.342857143,0,0.174311927,0.006369427,0.307155323,0,0.304878049,0.005376344,0.027912621,-0.508333333,0.053,0.544364508,0.002680965
1516320,0.525,0.473015873,0.051401869,0.19266055,0.101910828,0.09947644,0.158536585,0.780487805,0.265232975,0.222087379,-0.125,0.24,0.458033573,0.05227882
10500000,0.675,0.428571429,0.03271028,0.275229358,0.21656051,0.151832461,0.658536585,0.987804878,0.248207885,0.45631068,-0.233333333,0.123,0.537170264,0.290884718
7000000,0.85,0.285714286,0.042056075,0.46559633,0.114649682,0.354275742,0.402439024,0.890243902,0.141577061,0.177184466,-0.016666667,0.098,0.374100719,0.034852547
23775506,0.575,0.638095238,0.098130841,0.220183486,0.52866242,0.282722513,0.93902439,0.93902439,0.214157706,0.773058252,-0.2,0.078,0.635491607,0.378016086
5955760,0.725,0.587301587,0.093457944,0.142201835,0.070063694,0.104712042,0.06097561,0.341463415,0.069892473,0.100728155,0.108333333,0.124,0.39088729,0.030831099
1551659,0.775,0.625396825,0.051401869,0.26146789,0.089171975,0.09947644,0,0.634146341,0.115591398,0.129854369,-0.066666667,0.162,0.472422062,0.103217158
5519400,0.475,0.26984127,0.168224299,0.29587156,0.318471338,0.183246073,0.487804878,0.963414634,0.284050179,0.334951456,-0.058333333,0.128,0.402877698,0.178284182
5587318,0.675,0.384126984,0.023364486,0.401376147,0.445859873,0.530541012,0.158536585,0.987804878,0.17562724,0.233009709,-0.183333333,0.101,0.42206235,0.152815013
13618750,0.625,0.39047619,0.023364486,0.300458716,0.171974522,0.310645724,0.06097561,0.658536585,0.105734767,0.253640777,-0.25,0.091,0.599520384,0.1769437
3500000,0.775,0.20952381,0.107476636,0.288990826,0.140127389,0.10122164,0.402439024,0.573170732,0.088709677,0.084951456,-0.008333333,0.095,0.230215827,0.017426273
1050961,0.775,0.311111111,0.004672897,0.360091743,0.057324841,0.326352531,0.024390244,0.5,0.034946237,0.055825243,-0.216666667,0.09,0.429256595,0.044235925
50000,0.6,0.349206349,0.004672897,0.245412844,0.076433121,0.261780105,0,0.243902439,0.023297491,0.030339806,0,0.096,0.39088729,0.014745308
1331160,0.55,0.546031746,0.004672897,0.286697248,0.012738854,0.32460733,0,0.036585366,0.002688172,0.002427184,1,0.242,0.954436451,0
22642350,0.7,0.647619048,0.579439252,0.277522936,0.242038217,0.258289703,0.914634146,0.914634146,0.361111111,0.673543689,-0.033333333,0.133,0.700239808,0.395442359
2451225,0.525,0.463492063,0.004672897,0.254587156,0.012738854,0.263525305,0,0.109756098,0.008960573,0.007281553,0.058333333,0.141,0.482014388,0
1312611,0.575,0.187301587,0,0.224770642,0.006369427,0.204188482,0,0.43902439,0.020609319,0.04368932,-0.233333333,0.082,0.429256595,0.006702413
3675480,0.575,0.374603175,0.042056075,0.256880734,0.242038217,0.179755672,0.670731707,1,0.241039427,0.39684466,-0.158333333,0.135,0.513189448,0.085790885
23962573,0.625,0.631746032,0.196261682,0.22706422,0.458598726,0.314136126,0.975609756,0.975609756,0.260752688,0.839805825,-0.183333333,0.092,0.659472422,0.35924933
7936509,0.725,0.434920635,0.11682243,0.126146789,0.292993631,0.071553229,0.353658537,0.926829268,0.205197133,0.341019417,-0.175,0.124,0.441247002,0.112600536
333334,0.8,0.295238095,0.009345794,0.332568807,0.27388535,0.280977312,0.109756098,0.756097561,0.079749104,0.116504854,-0.091666667,0.081,0.338129496,0.076407507
1209600,0.65,0.092063492,0.004672897,0.362385321,0.012738854,0.270506108,0,0.268292683,0.010752688,0.009708738,-0.183333333,0.083,0.369304556,0.002680965
2203440,0.55,0.177777778,0.023364486,0.29587156,0.089171975,0.308900524,0,0.37804878,0.043010753,0.077669903,-0.175,0.107,0.501199041,0.006702413
1632480,0.55,0.387301587,0.037383178,0.282110092,0.312101911,0.239092496,0.317073171,0.695121951,0.168458781,0.207524272,-0.033333333,0.139,0.398081535,0.089812332
26243760,0.8,0.568253968,0.158878505,0.206422018,0.382165605,0.253054101,0.902439024,0.902439024,0.390681004,0.730582524,-0.183333333,0.159,0.697841727,0.407506702
23112004,0.7,0.241269841,0.023364486,0.208715596,0.127388535,0.223385689,0.414634146,0.414634146,0.075268817,0.091019417,-0.041666667,0.136,0.426858513,0.04691689
7420912,0.825,0.495238095,0.172897196,0.201834862,0.210191083,0.085514834,0.182926829,0.902439024,0.259856631,0.288834951,-0.125,0.193,0.462829736,0.084450402
1312611,0.575,0.431746032,0.009345794,0.321100917,0.057324841,0.293193717,0,0.317073171,0.028673835,0.048543689,-0.241666667,0.094,0.472422062,0.054959786
1312611,0.5,0.533333333,0.03271028,0.174311927,0.025477707,0.055846422,0,0.207317073,0.065412186,0.04368932,-0.083333333,0.267,0.491606715,0.020107239
1312611,0.5,0.39047619,0.004672897,0.717889908,0.01910828,0.136125654,0.012195122,0.06097561,0.008960573,0.006067961,0.15,0.168,0.24940048,0.00536193
1551659,0.95,0.368253968,0.03271028,0.346330275,0.031847134,0.102966841,0,0.146341463,0.027777778,0.01092233,0.25,0.206,0.3117506,0.013404826
1471382,0.525,0.482539683,0.009345794,0.185779817,0.012738854,0.076788831,0,0.195121951,0.01702509,0.019417476,-0.216666667,0.133,0.477218225,0.004021448
24599495,0.775,0.831746032,0.037383178,0.321100917,0.751592357,0.816753927,0.743902439,0.743902439,0.272401434,0.453883495,0.083333333,0.149,0.585131894,0.310991957
874636,0.525,0.479365079,0.028037383,0.438073394,0.01910828,0.04886562,0,0.158536585,0.025985663,0.014563107,0.05,0.155,0.369304556,0.014745308
2334520,0.55,0.679365079,0.373831776,0.275229358,0.21656051,0.120418848,0.719512195,0.792682927,0.471326165,0.439320388,0.083333333,0.245,0.477218225,0.126005362
12584270,0.6,0.53015873,0.271028037,0.25,0.394904459,0.158813264,0.707317073,0.756097561,0.362903226,0.307038835,0.191666667,0.173,0.371702638,0.178284182
7300000,0.7,0.403174603,0.107476636,0.346330275,0.159235669,0.111692845,0,0.756097561,0.141577061,0.05461165,0.216666667,0.239,0.225419664,0.020107239
7579366,0.75,0.288888889,0.088785047,0.291284404,0.388535032,0.186736475,0.134146341,1,0.14874552,0.178398058,0.016666667,0.115,0.342925659,0.067024129
7630000,0.625,0.419047619,0.060747664,0.300458716,0.420382166,0.34904014,0.268292683,0.975609756,0.210573477,0.362864078,-0.033333333,0.104,0.441247002,0.126005362
11747890,0.775,0.384126984,0.107476636,0.194954128,0.515923567,0.184991274,0.902439024,0.93902439,0.23297491,0.389563107,-0.058333333,0.091,0.345323741,0.113941019
7843500,0.6,0.482539683,0.074766355,0.256880734,0.159235669,0.09947644,0,0.804878049,0.278673835,0.155339806,0.041666667,0.195,0.29736211,0.080428954
7250000,0.725,0.349206349,0.004672897,0.305045872,0.197452229,0.356020942,0.243902439,0.951219512,0.10483871,0.236650485,-0.275,0.074,0.465227818,0.175603217
24022,0.9,0.466666667,0,0.213302752,0,0.253054101,0,0.012195122,0.001792115,0.003640777,-0.591666667,0.089,0.956834532,0.004021448
1312611,0.525,0.168253968,0.018691589,0.520642202,0.006369427,0,0,0.12195122,0.020609319,0.009708738,-0.175,0.17,0.321342926,0.004021448
26153057,0.65,0.765079365,0.093457944,0.233944954,0.433121019,0.5008726,0.914634146,0.914634146,0.329749104,0.802184466,-0.166666667,0.133,0.755395683,0.654155496
980431,0.75,0.2,0.004672897,0.213302752,0.076433121,0.160558464,0,0.548780488,0.022401434,0.037621359,-0.158333333,0.071,0.326139089,0
5332800,0.5,0.485714286,0.074766355,0.357798165,0.554140127,0.467713787,0.731707317,0.768292683,0.198924731,0.425970874,-0.133333333,0.119,0.637889688,0.197050938
50000,0.575,0.20952381,0,0.222477064,0.012738854,0.10122164,0,0.231707317,0.019713262,0.014563107,-0.158333333,0.254,0.431654676,0
20559599,0.7,0.552380952,0.070093458,0.185779817,0.25477707,0.158813264,0.768292683,0.768292683,0.292114695,0.406553398,-0.175,0.147,0.477218225,0.467828418
10000000,0.725,0.323809524,0.271028037,0.323394495,0.452229299,0.167539267,0.829268293,0.829268293,0.200716846,0.213592233,0.225,0.118,0.323741007,0.036193029
2300000,0.725,0.323809524,0.130841121,0.160550459,0.248407643,0.054101222,0.426829268,0.804878049,0.248207885,0.211165049,0.066666667,0.142,0.256594724,0.021447721
4992385,0.525,0.273015873,0.056074766,0.385321101,0.133757962,0.247818499,0.317073171,0.804878049,0.11827957,0.188106796,-0.041666667,0.093,0.434052758,0.077747989
543471,0.575,0.387301587,0,0,0,0,0,0.012195122,0.000896057,0,-0.366666667,1,0,0
2422560,0.55,0.406349206,0.140186916,0.348623853,0.363057325,0.2495637,0.43902439,0.987804878,0.459677419,0.462378641,-0.016666667,0.208,0.589928058,0.230563003
7464912,0.7,0.406349206,0.098130841,0.316513761,0.121019108,0.162303665,0.085365854,0.5,0.100358423,0.115291262,-0.05,0.149,0.414868106,0.025469169
10000000,0.725,0.485714286,0.042056075,0.288990826,0.426751592,0.427574171,0.780487805,0.829268293,0.137096774,0.412621359,-0.191666667,0.072,0.474820144,0.197050938
874636,0.575,0.187301587,0.009345794,0.385321101,0.070063694,0.214659686,0.012195122,0.475609756,0.029569892,0.057038835,-0.091666667,0.092,0.462829736,0.028150134
1551659,0.825,0.584126984,0.186915888,0.341743119,0.197452229,0.226876091,0.12195122,0.963414634,0.394265233,0.300970874,0.208333333,0.219,0.405275779,0.107238606
1312611,0.6,0.384126984,0.03271028,0.231651376,0.082802548,0.087260035,0.024390244,0.243902439,0.055555556,0.057038835,-0.025,0.131,0.282973621,0.033512064
2328652,0.9,0.526984127,0.224299065,0.504587156,0.267515924,0.420593368,0,0.829268293,0.181899642,0.163834951,0.325,0.188,0.429256595,0.057640751
1312611,0.6,0.40952381,0.130841121,0.26146789,0.127388535,0.144851658,0.073170732,0.817073171,0.088709677,0.125,0.041666667,0.106,0.376498801,0.037533512
1499760,0.55,0.279365079,0.023364486,0.302752294,0.050955414,0.20069808,0.012195122,0.463414634,0.052867384,0.057038835,0.008333333,0.131,0.340527578,0.008042895
22642350,0.7,0.692063492,0.630841121,0.302752294,0.331210191,0.09947644,0.987804878,0.987804878,0.998207885,0.5,0.25,0.346,0.366906475,0.274798928
1577230,0.7,0.238095238,0.065420561,0.47706422,0.299363057,0.160558464,0.231707317,0.756097561,0.096774194,0.066747573,0.15,0.122,0.278177458,0.033512064
1312611,0.5,0.304761905,0.028037383,0.520642202,0.050955414,0.394415358,0.097560976,0.463414634,0.037634409,0.060679612,-0.016666667,0.124,0.563549161,0.028150134
1645200,0.6,0.476190476,0.051401869,0.346330275,0.171974522,0.317626527,0,0.329268293,0.043010753,0.059466019,0.1,0.081,0.398081535,0.056300268
27739975,0.675,0.761904762,0.060747664,0.206422018,0.496815287,0.359511344,0.902439024,0.902439024,0.345878136,0.875,-0.125,0.136,0.822541966,0.730563003
18063850,0.65,0.815873016,0.429906542,0.309633028,0.636942675,0.45026178,0.87804878,0.87804878,0.714157706,0.785194175,0.216666667,0.292,0.87529976,0.693029491
14800000,0.75,0.377777778,0.126168224,0.190366972,0.515923567,0.09947644,0.87804878,0.87804878,0.246415771,0.266990291,0.033333333,0.127,0.371702638,0.119302949
92858,0.55,0.977777778,0,0,0,0.492146597,0,0.06097561,0.003584229,0.003640777,-0.233333333,0.13,0.414868106,0.004021448
15500000,0.575,0.511111111,0.074766355,0.373853211,0.47133758,0.619546248,0.951219512,0.963414634,0.222222222,0.665048544,-0.116666667,0.09,0.666666667,0.292225201
2186400,0.575,0.231746032,0.03271028,0.325688073,0.191082803,0.162303665,0,0.695121951,0.135304659,0.123786408,-0.033333333,0.156,0.369304556,0.018766756
5500000,0.8,0.444444444,0.037383178,0.403669725,0.197452229,0.626527051,0.536585366,0.780487805,0.13172043,0.319174757,-0.2,0.094,0.529976019,0.120643432
12000000,0.625,0.501587302,0.186915888,0.26146789,0.286624204,0.137870855,0.475609756,0.609756098,0.273297491,0.246359223,0.191666667,0.202,0.496402878,0.089812332
1312611,0.475,0.380952381,0.060747664,0.197247706,0.089171975,0.054101222,0.097560976,0.390243902,0.07078853,0.082524272,-0.041666667,0.082,0.28057554,0.038873995
2116955,0.7,0.53968254,0.079439252,0.27293578,0.280254777,0.397905759,0.780487805,0.780487805,0.220430108,0.558252427,-0.183333333,0.093,0.616306954,0.296246649
5020145,0.625,0.336507937,0.03271028,0.206422018,0.089171975,0.089005236,0.134146341,0.609756098,0.116487455,0.131067961,-0.15,0.151,0.412470024,0.077747989
2319360,0.5,0.463492063,0.098130841,0.29587156,0.458598726,0.284467714,0.951219512,0.951219512,0.22311828,0.735436893,-0.225,0.083,0.685851319,0.491957105
4402546,0.825,0.438095238,0.03271028,0.286697248,0.27388535,0.34904014,0,0.792682927,0.113799283,0.165048544,-0.025,0.13,0.472422062,0.143431635
6000000,0.675,0.507936508,0.285046729,0.387614679,0.23566879,0.083769634,0.451219512,0.926829268,0.443548387,0.19538835,0.266666667,0.305,0.294964029,0.087131367
1312611,0.5,0.336507937,0.079439252,0.291284404,0.01910828,0.022687609,0,0.43902439,0.053763441,0.029126214,0.15,0.198,0.287769784,0.013404826
1312611,0.475,-0.038095238,0.004672897,0.27293578,0,0,0,0.085365854,0.005376344,0.003640777,-0.575,0.227,0.75059952,0.00536193
